SSver,display,maxn,trial,d1obj1,d1obj2,d1obj3,d1obj4,d1obj5,d1obj6,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,d3obj1,d3obj2,d3obj3,d3obj4,d3obj5,d3obj6,cond,tarLoc,tarDis,change,proc1,proc2
v02INT2,main,96,16,gDot.jpg,AALTIRE2.jpg,gDot.jpg,ATOMATOSA.jpg,gDot.jpg,Axmastre5.jpg,gDot.jpg,AANGLE.jpg,gDot.jpg,ATOQUE4.jpg,gDot.jpg,Azucchini9.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,0,4,2,Aancientston3.jpg,,
v02INT2,main,96,17,AANGLEME2.jpg,gDot.jpg,ATOWELRA3.jpg,gDot.jpg,B_brush.jpg,gDot.jpg,AANKEY7.jpg,gDot.jpg,ATOWER3.jpg,gDot.jpg,B_makeupbag.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,0,5,2,DSCN6303-sm.jpg,,
v02INT2,main,96,18,gDot.jpg,AANSHIEL4.jpg,gDot.jpg,ATOWRACK3.jpg,gDot.jpg,B_orange.jpg,gDot.jpg,AANTCABL2.jpg,gDot.jpg,ATOYTREE.jpg,gDot.jpg,BattleStar.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,0,6,2,ball8.jpg,,
v02INT2,main,96,19,AANTCASH3.jpg,gDot.jpg,ATRACINGT.jpg,gDot.jpg,Chevypickup.jpg,gDot.jpg,AANTFRYI2.jpg,gDot.jpg,ATRACTBU5.jpg,gDot.jpg,DSCN1248-sm.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,0,1,2,Acandle109.jpg,,
v02INT2,main,96,20,gDot.jpg,AANTHAT2.jpg,gDot.jpg,ATRAFFIC3.jpg,gDot.jpg,D_dumpster.jpg,gDot.jpg,AANTICAN2.jpg,gDot.jpg,ATREEHOUS.jpg,gDot.jpg,D_exercisebike.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,0,2,2,Aflower104.jpg,,
v02INT2,main,96,21,AANTIQTHE.jpg,gDot.jpg,ATRICKTR2.jpg,gDot.jpg,D_podium.jpg,gDot.jpg,AANTJUG.jpg,gDot.jpg,ATRIUMPH3.jpg,gDot.jpg,E_tank.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,0,3,2,Abowloffruit5.jpg,,
v02INT2,main,96,22,gDot.jpg,AANTRAD24.jpg,gDot.jpg,ATROPHY21.jpg,gDot.jpg,Hammock.jpg,gDot.jpg,AANTRAD26.jpg,gDot.jpg,ATROWEL2.jpg,gDot.jpg,M15589.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,0,4,2,outdoorheater.jpg,,
v02INT2,main,96,23,AANTSTO12.jpg,gDot.jpg,ATRUNK15.jpg,gDot.jpg,QD-HEad.jpg,gDot.jpg,AANTSTOV6.jpg,gDot.jpg,ATUNFORK2.jpg,gDot.jpg,ShoeHorn.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,0,5,2,firetrucktoy2.jpg,,
v02INT2,main,96,24,gDot.jpg,AANTTRUCK.jpg,gDot.jpg,ATURKEY11.jpg,gDot.jpg,TTtvehiclesCyborg.jpg,gDot.jpg,AAPPCOVE2.jpg,gDot.jpg,AVACUUM4.jpg,gDot.jpg,XPGame.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,0,6,2,AGLASSFL4.jpg,,
v02INT2,main,96,25,AARCH.jpg,gDot.jpg,AWALKER11.jpg,gDot.jpg,accordionA.jpg,gDot.jpg,AARMHEL12.jpg,gDot.jpg,AWALKTA25.jpg,gDot.jpg,airhocckytable.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,0,1,2,26432848.thl.jpg,,
v02INT2,main,96,26,gDot.jpg,AARROWS2.jpg,gDot.jpg,AWALNUT3.jpg,gDot.jpg,bagelA.jpg,gDot.jpg,AARTBERRI.jpg,gDot.jpg,AWASHMAC5.jpg,gDot.jpg,bait04.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,0,2,2,Aglass58.jpg,,
v02INT2,main,96,27,AARTICHO1.jpg,gDot.jpg,AWASHOPEN.jpg,gDot.jpg,barssport.jpg,gDot.jpg,AARTIFLE2.jpg,gDot.jpg,AWATEHOSE.jpg,gDot.jpg,baseball.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,0,3,2,8024597.thl.jpg,,
v02INT2,main,96,28,gDot.jpg,AARTIHAN5.jpg,gDot.jpg,AWATERCO4.jpg,gDot.jpg,baseballbat04.jpg,gDot.jpg,AARTIVE6.jpg,gDot.jpg,AWATERJU3.jpg,gDot.jpg,bathtowel.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,0,4,2,8058011.thl.jpg,,
v02INT2,main,96,29,AARTIVE8.jpg,gDot.jpg,AWEIGHTS3.jpg,gDot.jpg,battery.jpg,gDot.jpg,AARTMELON.jpg,gDot.jpg,AWHISBARR.jpg,gDot.jpg,beanbagchair.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,0,5,2,AAMMO4.jpg,,
v02INT2,main,96,30,gDot.jpg,AASCENDER.jpg,gDot.jpg,AWIG10.jpg,gDot.jpg,bicycle1.jpg,gDot.jpg,AASPHALT.jpg,gDot.jpg,AWINEJUG3.jpg,gDot.jpg,biscuit.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,0,6,2,ACLOTHESD.jpg,,
v02INT2,main,96,31,AATOMODEL.jpg,gDot.jpg,AWINTERH2.jpg,gDot.jpg,blackjackcasinotable.jpg,gDot.jpg,AAXE4.jpg,gDot.jpg,AWINTGLO3.jpg,gDot.jpg,bowlingpin.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,0,1,2,Aalmond4.jpg,,
v02INT2,main,96,32,gDot.jpg,ABABYPIN2.jpg,gDot.jpg,AWINTSOC2.jpg,gDot.jpg,bowtie.jpg,gDot.jpg,ABABYSPOO.jpg,gDot.jpg,AWISHWELL.jpg,gDot.jpg,broccoli.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,0,2,2,ABAROMET2.jpg,,
v02INT2,main,96,33,ABACKHOE2.jpg,gDot.jpg,AWODSPOON.jpg,gDot.jpg,brownie.jpg,gDot.jpg,ABAGEL.jpg,gDot.jpg,AWOODBIN.jpg,gDot.jpg,burrito.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,0,3,2,gumballmachine.jpg,,
v02INT2,main,96,34,gDot.jpg,ABAGFLOU3.jpg,gDot.jpg,AWOODENF3.jpg,gDot.jpg,butternutsquash.jpg,gDot.jpg,ABAKBRUS2.jpg,gDot.jpg,AWOODPER5.jpg,gDot.jpg,candy2.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,0,4,2,Askirt2.jpg,,
v02INT2,main,96,35,ABAKECON3.jpg,gDot.jpg,AWOODPYRA.jpg,gDot.jpg,cannoli.jpg,gDot.jpg,ABAKINGPA.jpg,gDot.jpg,AWOODSPO3.jpg,gDot.jpg,caramel.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,0,5,2,Atoothbrush3.jpg,,
v02INT2,main,96,36,gDot.jpg,ABALALAI3.jpg,gDot.jpg,AWREATH9.jpg,gDot.jpg,cd2-a.jpg,gDot.jpg,ABALLYAR4.jpg,gDot.jpg,AXMASTIN3.jpg,gDot.jpg,celery.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,0,6,2,Atool120.jpg,,
v02INT2,main,96,37,ABAMBCHAI.jpg,gDot.jpg,A_coin.jpg,gDot.jpg,changepurse03.jpg,gDot.jpg,ABANANA.jpg,gDot.jpg,A_cookie.jpg,gDot.jpg,chocolatebar1.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,0,1,2,Arose10.jpg,,
v02INT2,main,96,38,gDot.jpg,ABARBCHA3.jpg,gDot.jpg,Aabacus3.jpg,gDot.jpg,chocolatecake2.jpg,gDot.jpg,ABARNMAI2.jpg,gDot.jpg,Aacarthatsbe2.jpg,gDot.jpg,cigarette03.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,0,2,2,ACRANE9.jpg,,
v02INT2,main,96,39,ABARPEAR.jpg,gDot.jpg,Aadjustablec2.jpg,gDot.jpg,cinnamonroll.jpg,gDot.jpg,ABARREL3.jpg,gDot.jpg,Aadjustablech.jpg,gDot.jpg,clawhairclips.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,0,3,2,AFLOURSCO.jpg,,
v02INT2,main,96,40,gDot.jpg,ABASGUITA.jpg,gDot.jpg,Aaircompress2.jpg,gDot.jpg,clothpiece.jpg,gDot.jpg,ABASTER2.jpg,gDot.jpg,Aairtank7.jpg,gDot.jpg,coffeemakerN.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,0,4,2,AWOODSPAT.jpg,,
v02INT2,main,96,41,ABATHTAP.jpg,gDot.jpg,Aalligatorsk4.jpg,gDot.jpg,containerO.jpg,gDot.jpg,ABEARIN12.jpg,gDot.jpg,Aallterrain10.jpg,gDot.jpg,cowboywagon.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,0,5,2,26391173.thl.jpg,,
v02INT2,main,96,42,gDot.jpg,ABEDROOM8.jpg,gDot.jpg,Aammonitefo14.jpg,gDot.jpg,darkwador.jpg,gDot.jpg,ABEERBOT5.jpg,gDot.jpg,Aantiquehat4.jpg,gDot.jpg,decorativesquash.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,0,6,2,Asafetyrope.jpg,,
v02INT2,main,96,43,ABELL2.jpg,gDot.jpg,Aantiquejuke2.jpg,gDot.jpg,dftslpi.jpg,gDot.jpg,ABELL7.jpg,gDot.jpg,Aantiquepock3.jpg,gDot.jpg,donut2.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,0,1,2,sportsbasket.jpg,,
v02INT2,main,96,44,gDot.jpg,ABELT3.jpg,gDot.jpg,Aantiquerota7.jpg,gDot.jpg,dresserN.jpg,gDot.jpg,ABIRDCAG2.jpg,gDot.jpg,Aantiquesofa4.jpg,gDot.jpg,dustpan02.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,0,2,2,Brusselssprouts.jpg,,
v02INT2,main,96,45,ABIRDHOU9.jpg,gDot.jpg,Aantiquevege3.jpg,gDot.jpg,eggplant.jpg,gDot.jpg,ABLACKB14.jpg,gDot.jpg,Aapple14.jpg,gDot.jpg,et060.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,0,3,2,AALARMSY5.jpg,,
v02INT2,main,96,46,gDot.jpg,ABLACSUI3.jpg,gDot.jpg,Aappleonsca14.jpg,gDot.jpg,euthsda.jpg,gDot.jpg,ABLAKBEN2.jpg,gDot.jpg,Aasianbuildin.jpg,gDot.jpg,ferrywheeltoy.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,0,4,2,AASCDESC.jpg,,
v02INT2,main,96,47,ABLAKPOT3.jpg,gDot.jpg,Aavocado7.jpg,gDot.jpg,fireextinguisher.jpg,gDot.jpg,ABLLIGHTB.jpg,gDot.jpg,Ababmonit.jpg,gDot.jpg,fireking-file-cabinet.jpg,gDot.jpg,d2obj1,d2obj2,d2obj3,d2obj4,change,d2obj6,0,5,2,Abandage3.jpg,,
v02INT2,main,96,48,gDot.jpg,ABLUBLOTT.jpg,gDot.jpg,Ababybottle15.jpg,gDot.jpg,football.jpg,gDot.jpg,ABLUCAND5.jpg,gDot.jpg,Ababytableand.jpg,gDot.jpg,for28524.jpg,d2obj1,d2obj2,d2obj3,d2obj4,d2obj5,change,0,6,2,hockeypuck.jpg,,
v02INT2,main,96,1,ABOAT16.jpg,gDot.jpg,Abackpack11.jpg,gDot.jpg,fortune-cookie.jpg,gDot.jpg,gDot.jpg,ABONZAI.jpg,gDot.jpg,Abananasundae.jpg,gDot.jpg,fullbucket.jpg,change,d1obj2,d1obj3,d1obj4,d1obj5,d1obj6,1,1,1,26421070.thl.jpg,,
v02INT2,main,96,2,gDot.jpg,ABORKEHOR.jpg,gDot.jpg,Abandleaders2.jpg,gDot.jpg,gascontainer.jpg,ABOTTLE19.jpg,gDot.jpg,Abarn4.jpg,gDot.jpg,gingerroot.jpg,gDot.jpg,d1obj1,change,d1obj3,d1obj4,d1obj5,d1obj6,1,2,1,AAGATE.jpg,,
v02INT2,main,96,3,ABOWARRO8.jpg,gDot.jpg,Abaseballcap.jpg,gDot.jpg,golf-ball.jpg,gDot.jpg,gDot.jpg,ABOWLCARV.jpg,gDot.jpg,Abasket108.jpg,gDot.jpg,gondola.jpg,d1obj1,d1obj2,change,d1obj4,d1obj5,d1obj6,1,3,1,garlic.jpg,,
v02INT2,main,96,4,gDot.jpg,ABOX8.jpg,gDot.jpg,Abasket110.jpg,gDot.jpg,greenbeans.jpg,ABREAD.jpg,gDot.jpg,Abasket2.jpg,gDot.jpg,grenade.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,change,d1obj5,d1obj6,1,4,1,ATOASTOV2.jpg,,
v02INT2,main,96,5,ABREAD9.jpg,gDot.jpg,Abasketandch2.jpg,gDot.jpg,gymbench.jpg,gDot.jpg,gDot.jpg,ABREADLOA.jpg,gDot.jpg,Abathingsui10.jpg,gDot.jpg,gymvaulting.jpg,d1obj1,d1obj2,d1obj3,d1obj4,change,d1obj6,1,5,1,AMUSIHORN.jpg,,
v02INT2,main,96,6,gDot.jpg,ABRIDGE3.jpg,gDot.jpg,Abathroomcup3.jpg,gDot.jpg,gymvaulting2.jpg,ABROCHETT.jpg,gDot.jpg,Abeany2.jpg,gDot.jpg,hairbarette.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,d1obj4,d1obj5,change,1,6,1,ABALLOON5.jpg,,
v02INT2,main,96,7,ABROKUMBR.jpg,gDot.jpg,Abeermug11.jpg,gDot.jpg,hammer01.jpg,gDot.jpg,gDot.jpg,ABROOCH41.jpg,gDot.jpg,Abellcookiec3.jpg,gDot.jpg,hottub.jpg,change,d1obj2,d1obj3,d1obj4,d1obj5,d1obj6,1,1,1,AHONEY.jpg,,
v02INT2,main,96,8,gDot.jpg,ABROOM11.jpg,gDot.jpg,Abells3.jpg,gDot.jpg,hurdle.jpg,ABROWNBAG.jpg,gDot.jpg,Abells7.jpg,gDot.jpg,icecream1.jpg,gDot.jpg,d1obj1,change,d1obj3,d1obj4,d1obj5,d1obj6,1,2,1,22848828.thl.jpg,,
v02INT2,main,96,9,ABRUSH19.jpg,gDot.jpg,Aberries5.jpg,gDot.jpg,igloo.jpg,gDot.jpg,gDot.jpg,ABUGLE2.jpg,gDot.jpg,Abeverage11.jpg,gDot.jpg,iguana.jpg,d1obj1,d1obj2,change,d1obj4,d1obj5,d1obj6,1,3,1,corkscrew02.jpg,,
v02INT2,main,96,10,gDot.jpg,ABUILDAR4.jpg,gDot.jpg,Abeverageingl.jpg,gDot.jpg,image004.jpg,ABUILDI12.jpg,gDot.jpg,Abicyclehand5.jpg,gDot.jpg,ipod01.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,change,d1obj5,d1obj6,1,4,1,Atray22.jpg,,
v02INT2,main,96,11,ABUSINEST.jpg,gDot.jpg,Abicyclerepa3.jpg,gDot.jpg,knife01.jpg,gDot.jpg,gDot.jpg,ABUSTFOR7.jpg,gDot.jpg,Abicycleshoe.jpg,gDot.jpg,labyrinthe.jpg,d1obj1,d1obj2,d1obj3,d1obj4,change,d1obj6,1,5,1,Achair611.jpg,,
v02INT2,main,96,12,gDot.jpg,ACABINE14.jpg,gDot.jpg,Abikinitop5.jpg,gDot.jpg,laptopA.jpg,ACAESALAD.jpg,gDot.jpg,Abinocular2.jpg,gDot.jpg,largemacscreen.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,d1obj4,d1obj5,change,1,6,1,Apaintroller3.jpg,,
v02INT2,main,96,13,ACAMPFIRE.jpg,gDot.jpg,Ablackcamera4.jpg,gDot.jpg,launmower.jpg,gDot.jpg,gDot.jpg,ACAMPSTO7.jpg,gDot.jpg,Ablackma3.jpg,gDot.jpg,leek.jpg,change,d1obj2,d1obj3,d1obj4,d1obj5,d1obj6,1,1,1,Acompass20.jpg,,
v02INT2,main,96,14,gDot.jpg,ACANDEXT.jpg,gDot.jpg,Ablanket2.jpg,gDot.jpg,makeupfoundation.jpg,ACANE2.jpg,gDot.jpg,Abloodorange.jpg,gDot.jpg,mangosplitter.jpg,gDot.jpg,d1obj1,change,d1obj3,d1obj4,d1obj5,d1obj6,1,2,1,ACIGARCU3.jpg,,
v02INT2,main,96,15,ACANTELOP.jpg,gDot.jpg,Ablossom.jpg,gDot.jpg,metronomeN.jpg,gDot.jpg,gDot.jpg,ACAPTAIN9.jpg,gDot.jpg,Ablouse2.jpg,gDot.jpg,mixer.jpg,d1obj1,d1obj2,change,d1obj4,d1obj5,d1obj6,1,3,1,Aconcreteblo3.jpg,,
v02INT2,main,96,16,gDot.jpg,ACAROSLI2.jpg,gDot.jpg,Aboardgame6.jpg,gDot.jpg,moneyslotmachine.jpg,ACASSETT2.jpg,gDot.jpg,Aboot9.jpg,gDot.jpg,moto.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,change,d1obj5,d1obj6,1,4,1,Asafetybelt.jpg,,
v02INT2,main,96,17,ACASTLE16.jpg,gDot.jpg,Abootbinding.jpg,gDot.jpg,mouse-a.jpg,gDot.jpg,gDot.jpg,ACDRAINER.jpg,gDot.jpg,Abottle85.jpg,gDot.jpg,mriscanner.jpg,d1obj1,d1obj2,d1obj3,d1obj4,change,d1obj6,1,5,1,26685948.thl.jpg,,
v02INT2,main,96,18,gDot.jpg,ACEDAR.jpg,gDot.jpg,Abottle98.jpg,gDot.jpg,muffin2.jpg,ACEILHOOK.jpg,gDot.jpg,Abottleofbat2.jpg,gDot.jpg,neckrest.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,d1obj4,d1obj5,change,1,6,1,26421583.thl.jpg,,
v02INT2,main,96,19,ACEMPOST.jpg,gDot.jpg,Abottleofwin4.jpg,gDot.jpg,oldbookN.jpg,gDot.jpg,gDot.jpg,ACEREAL.jpg,gDot.jpg,Abottleopener.jpg,gDot.jpg,orientalvase.jpg,change,d1obj2,d1obj3,d1obj4,d1obj5,d1obj6,1,1,1,34935544.thl.jpg,,
v02INT2,main,96,20,gDot.jpg,ACHANGDIS.jpg,gDot.jpg,Abowlofporrid.jpg,gDot.jpg,origami.jpg,ACHEESEGR.jpg,gDot.jpg,Abox80.jpg,gDot.jpg,paintbrush03.jpg,gDot.jpg,d1obj1,change,d1obj3,d1obj4,d1obj5,d1obj6,1,2,1,Apaperclip6.jpg,,
v02INT2,main,96,21,ACHEESESL.jpg,gDot.jpg,Aboxofchocola.jpg,gDot.jpg,patioheater.jpg,gDot.jpg,gDot.jpg,ACHEESLIC.jpg,gDot.jpg,Aboxofnotepa4.jpg,gDot.jpg,pdos043072.jpg,d1obj1,d1obj2,change,d1obj4,d1obj5,d1obj6,1,3,1,096CM301000.jpg,,
v02INT2,main,96,22,gDot.jpg,ACHERRY.jpg,gDot.jpg,Abracelet3.jpg,gDot.jpg,pencil-a.jpg,ACHILDISH.jpg,gDot.jpg,Abrasscr2.jpg,gDot.jpg,pieA.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,change,d1obj5,d1obj6,1,4,1,Abucket51.jpg,,
v02INT2,main,96,23,ACHINLAMP.jpg,gDot.jpg,Abreastpump2.jpg,gDot.jpg,piece.jpg,gDot.jpg,gDot.jpg,ACHRIST14.jpg,gDot.jpg,Abrickhomeand.jpg,gDot.jpg,pinballmachine.jpg,d1obj1,d1obj2,d1obj3,d1obj4,change,d1obj6,1,5,1,Acaterpilla11.jpg,,
v02INT2,main,96,24,gDot.jpg,ACHRISTO3.jpg,gDot.jpg,Abridge9.jpg,gDot.jpg,pinkhoodie.jpg,ACITROEN4.jpg,gDot.jpg,Abrooch100.jpg,gDot.jpg,playjukebox.jpg,gDot.jpg,d1obj1,d1obj2,d1obj3,d1obj4,d1obj5,change,1,6,1,AAIRGAUGE.jpg,,
v02INT2,main,96,25,gDot.jpg,ACLAM.jpg,gDot.jpg,Abroom23.jpg,gDot.jpg,potatochips2.jpg,ACLARINE5.jpg,gDot.jpg,Abugle12.jpg,gDot.jpg,pretzel.jpg,gDot.jpg,change,d2obj2,d2obj3,d2obj4,d2obj5,d2obj6,1,1,2,AKNIFE13.jpg,,
v02INT2,main,96,26,ACLOGOPE3.jpg,gDot.jpg,Abuilding116.jpg,gDot.jpg,promdress.jpg,gDot.jpg,gDot.jpg,ACLOSET4.jpg,gDot.jpg,Abuilding5.jpg,gDot.jpg,racetrack.jpg,d2obj1,change,d2obj3,d2obj4,d2obj5,d2obj6,1,2,2,Apeanut3.jpg,,
v02INT2,main,96,27,gDot.jpg,ACLOWSTE5.jpg,gDot.jpg,Abulbprotect2.jpg,gDot.jpg,railroadblock.jpg,ACOATHA44.jpg,gDot.jpg,Abutanco3.jpg,gDot.jpg,redcabbage.jpg,gDot.jpg,d2obj1,d2obj2,change,d2obj4,d2obj5,d2obj6,1,3,2,AAIRPUMP2.jpg,,
v02INT2,main,96,28,ACOCKSPA4.jpg,gDot.jpg,Abutterdish.jpg,gDot.jpg,redonion.jpg,gDot.jpg,gDot.jpg,ACOCONUT2.jpg,gDot.jpg,Acabinet21.jpg,gDot.jpg,ringbox03.jpg,d2obj1,d2obj2,d2obj3,change,d2obj5,d2obj6,1,4,2,AFENCIN50.jpg,,
